YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2566,"ไตรมาสที่ 3",ภาคกลาง,สมุทรสาคร,ชาย,398.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคกลาง,สมุทรสาคร,หญิง,378.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคกลาง,สมุทรสงคราม,ชาย,55.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคกลาง,สมุทรสงคราม,หญิง,45.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคกลาง,เพชรบุรี,ชาย,158.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคกลาง,เพชรบุรี,หญิง,134.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคกลาง,ประจวบคีรีขันธ์,ชาย,149.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคกลาง,ประจวบคีรีขันธ์,หญิง,132.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,เชียงใหม่,ชาย,551.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,เชียงใหม่,หญิง,484.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,ลำพูน,ชาย,118.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,ลำพูน,หญิง,113.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,ลำปาง,ชาย,201.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,ลำปาง,หญิง,168.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,อุตรดิตถ์,ชาย,119.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,อุตรดิตถ์,หญิง,93.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,แพร่,ชาย,108.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,แพร่,หญิง,93.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,น่าน,ชาย,135.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,น่าน,หญิง,118.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,พะเยา,ชาย,98.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,พะเยา,หญิง,78.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,เชียงราย,ชาย,328.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,เชียงราย,หญิง,271.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,แม่ฮ่องสอน,ชาย,75.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,แม่ฮ่องสอน,หญิง,70.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,นครสวรรค์,ชาย,267.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,นครสวรรค์,หญิง,236.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,อุทัยธานี,ชาย,79.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,อุทัยธานี,หญิง,66.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,กำแพงเพชร,ชาย,226.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,กำแพงเพชร,หญิง,208.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,ตาก,ชาย,158.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,ตาก,หญิง,129.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,สุโขทัย,ชาย,184.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,สุโขทัย,หญิง,166.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,พิษณุโลก,ชาย,272.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,พิษณุโลก,หญิง,236.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,พิจิตร,ชาย,152.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,พิจิตร,หญิง,127.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,เพชรบูรณ์,ชาย,265.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคเหนือ,เพชรบูรณ์,หญิง,215.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,ชาย,665.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,หญิง,592.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,ชาย,362.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,หญิง,297.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สุรินทร์,ชาย,270.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สุรินทร์,หญิง,235.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,ชาย,292.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,หญิง,265.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,ชาย,507.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,หญิง,392.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ยโสธร,ชาย,137.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ยโสธร,หญิง,142.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,ชาย,257.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,หญิง,230.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,ชาย,80.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,หญิง,70.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,ชาย,97.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,หญิง,80.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,ชาย,140.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,หญิง,123.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ชาย,502.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,หญิง,458.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ชาย,353.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุดรธานี,หญิง,291.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,เลย,ชาย,141.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,เลย,หญิง,129.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองคาย,ชาย,123.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองคาย,หญิง,98.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ชาย,218.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,หญิง,197.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,ชาย,309.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,หญิง,273.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,ชาย,218.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,หญิง,182.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สกลนคร,ชาย,253.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สกลนคร,หญิง,194.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครพนม,ชาย,157.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครพนม,หญิง,131.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,ชาย,125.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,หญิง,112.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,นครศรีธรรมราช,ชาย,458.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,นครศรีธรรมราช,หญิง,375.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,กระบี่,ชาย,136.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,กระบี่,หญิง,113.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,พังงา,ชาย,74.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,พังงา,หญิง,49.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ภูเก็ต,ชาย,183.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ภูเก็ต,หญิง,163.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,สุราษฏร์ธานี,ชาย,360.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,สุราษฏร์ธานี,หญิง,279.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ระนอง,ชาย,87.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ระนอง,หญิง,59.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ชุมพร,ชาย,162.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ชุมพร,หญิง,124.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,สงขลา,ชาย,483.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,สงขลา,หญิง,424.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,สตูล,ชาย,87.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,สตูล,หญิง,66.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ตรัง,ชาย,201.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ตรัง,หญิง,171.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,พัทลุง,ชาย,146.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,พัทลุง,หญิง,133.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ปัตตานี,ชาย,190.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ปัตตานี,หญิง,147.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ยะลา,ชาย,146.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,ยะลา,หญิง,118.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,นราธิวาส,ชาย,205.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 3",ภาคใต้,นราธิวาส,หญิง,143.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",กรุงเทพมหานคร,กรุงเทพมหานคร,ชาย,2967.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",กรุงเทพมหานคร,กรุงเทพมหานคร,หญิง,2753.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สมุทรปราการ,ชาย,790.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สมุทรปราการ,หญิง,735.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,นนทบุรี,ชาย,622.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,นนทบุรี,หญิง,540.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ปทุมธานี,ชาย,599.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ปทุมธานี,หญิง,525.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,พระนครศรีอยุธยา,ชาย,274.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,พระนครศรีอยุธยา,หญิง,247.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,อ่างทอง,ชาย,65.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,อ่างทอง,หญิง,55.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ลพบุรี,ชาย,237.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ลพบุรี,หญิง,196.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สิงห์บุรี,ชาย,56.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สิงห์บุรี,หญิง,47.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ชัยนาท,ชาย,89.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ชัยนาท,หญิง,79.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สระบุรี,ชาย,234.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สระบุรี,หญิง,185.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ชลบุรี,ชาย,662.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ชลบุรี,หญิง,567.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ระยอง,ชาย,379.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ระยอง,หญิง,332.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,จันทบุรี,ชาย,194.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,จันทบุรี,หญิง,168.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ตราด,ชาย,92.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ตราด,หญิง,78.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ฉะเชิงเทรา,ชาย,306.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ฉะเชิงเทรา,หญิง,258.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ปราจีนบุรี,ชาย,207.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ปราจีนบุรี,หญิง,184.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,นครนายก,ชาย,82.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,นครนายก,หญิง,69.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สระแก้ว,ชาย,208.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สระแก้ว,หญิง,169.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ราชบุรี,ชาย,260.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ราชบุรี,หญิง,222.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,กาญจนบุรี,ชาย,265.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,กาญจนบุรี,หญิง,228.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สุพรรณบุรี,ชาย,271.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สุพรรณบุรี,หญิง,218.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,นครปฐม,ชาย,439.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,นครปฐม,หญิง,426.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สมุทรสาคร,ชาย,400.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สมุทรสาคร,หญิง,383.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สมุทรสงคราม,ชาย,56.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,สมุทรสงคราม,หญิง,46.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,เพชรบุรี,ชาย,160.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,เพชรบุรี,หญิง,132.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ประจวบคีรีขันธ์,ชาย,148.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคกลาง,ประจวบคีรีขันธ์,หญิง,122.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,เชียงใหม่,ชาย,531.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,เชียงใหม่,หญิง,485.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,ลำพูน,ชาย,118.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,ลำพูน,หญิง,113.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,ลำปาง,ชาย,198.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,ลำปาง,หญิง,164.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,อุตรดิตถ์,ชาย,117.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,อุตรดิตถ์,หญิง,92.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,แพร่,ชาย,104.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,แพร่,หญิง,91.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,น่าน,ชาย,133.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,น่าน,หญิง,123.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,พะเยา,ชาย,96.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,พะเยา,หญิง,74.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,เชียงราย,ชาย,349.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,เชียงราย,หญิง,265.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,แม่ฮ่องสอน,ชาย,77.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,แม่ฮ่องสอน,หญิง,70.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,นครสวรรค์,ชาย,257.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,นครสวรรค์,หญิง,234.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,อุทัยธานี,ชาย,83.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,อุทัยธานี,หญิง,73.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,กำแพงเพชร,ชาย,231.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,กำแพงเพชร,หญิง,205.30,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,ตาก,ชาย,158.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,ตาก,หญิง,130.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,สุโขทัย,ชาย,187.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,สุโขทัย,หญิง,175.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,พิษณุโลก,ชาย,272.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,พิษณุโลก,หญิง,238.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,พิจิตร,ชาย,149.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,พิจิตร,หญิง,125.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,เพชรบูรณ์,ชาย,256.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคเหนือ,เพชรบูรณ์,หญิง,220.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,ชาย,694.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 4",ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,หญิง,610.90,พันคน,สำนักงานสถิติแห่งชาติ
